,tweet_id,text,link,created_at,timestamp_ms,user_id,user_name,user_screen_name,user_location,geo,coordinates,place_full_name,place_country,retweeted_status_id,in_reply_to_status_id,sarcasm_value,processed_tweets,polarity_scores,compounded,neutral,positive,negative,candidate
2548,1.31717e+18,"RT @RSBNetwork: Watch LIVE: President Trump Holds a Make America Great Again Rally in Ocala, FL https://t.co/gOHwEHiZ0m",https://twitter.com/JK2435/status/1317174182984273922,16/10/2020 18:42,1602870000000.0,154683344.0,🇺🇸 Jans 🦋,JK2435,"Georgia, USA",,,,,1.31716e+18,,3,RT Watch LIVE President Trump Holds Make America Great Again Rally Ocala FL httpstcogO HwE HiZ0m,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.6249}",0.6249,0.785,0.215,0.0,Trump
2549,1.31717e+18,RT @richardhine: Seniors know: they can't trust Trump to protect #SocialSecurity.,https://twitter.com/MikeReeseM/status/1317174182929747968,16/10/2020 18:42,1602870000000.0,154941779.0,Michael Mikulin,MikeReeseM,"Katy,Texas,USA",,,,,1.31717e+18,,7,RT Seniors know cant trust Trump protect Social Security,"{'neg': 0.368, 'neu': 0.452, 'pos': 0.181, 'compound': -0.3582}",-0.3582,0.452,0.181,0.368,Trump
2551,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/GearyApiary/status/1317174183261077504,16/10/2020 18:42,1602870000000.0,3387848675.0,Hollis not a fascist Geary,GearyApiary,NE Ohio,,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
2552,1.31717e+18,RT @atrupar: Trump's message to seniors on the coronavirus is a bunch of lies https://t.co/02rfroFT1r,https://twitter.com/HarstineGal/status/1317174183218933760,16/10/2020 18:42,1602870000000.0,14635429.0,Tonya Watkins,HarstineGal,"Harstine Island, WA",,,,,1.31716e+18,,-16,RT Trumps message seniors coronavirus bunch lies httpstco02rfroFT1r,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.4215}",-0.4215,0.714,0.0,0.286,Trump
2554,1.31717e+18,RT @FuctupMike: Am I nuts or was Trump impeached for some shit Joe Biden did?,https://twitter.com/elzebir/status/1317174183491764224,16/10/2020 18:42,1602870000000.0,42017279.0,The Land of the Brave🇺🇸,elzebir,,,,,,1.31696e+18,,-86,RT Am I nuts Trump impeached shit Joe Biden,"{'neg': 0.496, 'neu': 0.504, 'pos': 0.0, 'compound': -0.7096}",-0.7096,0.504,0.0,0.496,Trump
2558,1.31717e+18,"""McConnell expects Trump to lose"": Mitch shoots down stimulus compromise between Trump and Democrats

https://t.co/G40eC7Cj0K",https://twitter.com/BySilent/status/1317174183684694016,16/10/2020 18:42,1602870000000.0,14703547.0,Proud2BeLiberal with a Spine Bowling Green Div 4/8,BySilent,Central Illinois,,,,,,,70,Mc Connell expects Trump lose Mitch shoots stimulus compromise Trump DemocratshttpstcoG40eC7 Cj0K,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.803,0.0,0.197,Trump
2560,1.31717e+18,RT @jenna_mistic: #TrumpIsANationalDisgrace https://t.co/wjCNVA1k8Z,https://twitter.com/Benjamin_Shider/status/1317174186440273920,16/10/2020 18:42,1602870000000.0,4827719998.0,Benjamin Shider,Benjamin_Shider,"Waycross, GA",,,,,1.31716e+18,,3,RT Trump IsA National Disgrace httpstcowjCNVA1k8Z,"{'neg': 0.39, 'neu': 0.61, 'pos': 0.0, 'compound': -0.4939}",-0.4939,0.61,0.0,0.39,Trump
2567,1.31717e+18,RT @JackPosobiec: Trump should have said Q Anon is just an idea,https://twitter.com/bitcoindef/status/1317174187371487234,16/10/2020 18:42,1602870000000.0,9.448e+17,PhDCrack&Meth,bitcoindef,earth,,,,,1.3171e+18,,-43,RT Trump said Q Anon idea,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2570,1.31717e+18,RT @TheEpicDept: President Trump's latest retweeted buddy https://t.co/rXj0uMrQte,https://twitter.com/fyefyefyefye/status/1317174187463671808,16/10/2020 18:42,1602870000000.0,33546152.0,𝗘𝗹𝗲𝗮𝗻𝗼𝗿,fyefyefyefye,,,,,,1.31693e+18,,-21,RT President Trumps latest retweeted buddy httpstcor Xj0u Mr Qte,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2578,1.31717e+18,RT @P8R1OT: The black lady sitting behind Trump at his town hall last night nodding and agreeing with his every word is my new hero.,https://twitter.com/Shmoe45/status/1317174191196491776,16/10/2020 18:42,1602870000000.0,63995927.0,MAGA Warrior,Shmoe45,Southern California,,,,,1.31717e+18,,11,RT The black lady sitting behind Trump town hall last night nodding agreeing every word new hero,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7184}",0.7184,0.714,0.286,0.0,Trump
2581,1.31717e+18,"RT @Maripuerta: Donald Trump Has At Least $1 Billion In Debt, More Than Twice The Amount He Suggested via @forbes https://t.co/SZTFAQ7Jqn",https://twitter.com/mpassariello/status/1317174191200882691,16/10/2020 18:42,1602870000000.0,19267669.0,Maurizio Passariello,mpassariello,"Miami, Florida",,,,,1.31717e+18,,-14,RT Donald Trump Has At Least 1 Billion In Debt More Than Twice The Amount He Suggested via httpstcoSZTFAQ7 Jqn,"{'neg': 0.122, 'neu': 0.878, 'pos': 0.0, 'compound': -0.3612}",-0.3612,0.878,0.0,0.122,Trump
2584,1.31717e+18,"RT @TrumpWarRoom: Radical left billionaire George Soros is trying to buy the election for Joe Biden
https://t.co/c6ilE6lcQU",https://twitter.com/ThomasEHobbs1/status/1317174191515406344,16/10/2020 18:42,1602870000000.0,8.38486e+17,Thomas E Hobbs,ThomasEHobbs1,,,,,,1.31714e+18,,-20,RT Radical left billionaire George Soros trying buy election Joe Bidenhttpstcoc6ilE6lcQU,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2594,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/Wethepeoplethe2/status/1317174195193872384,16/10/2020 18:42,1602870000000.0,1.09299e+18,We the people the majority the poor,Wethepeoplethe2,,,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
2599,1.31717e+18,RT @ChrisCuomo: Navy Seal who killed bin Laden slams Qanon theory pushed by Trump https://t.co/L4ddTyXbqg via @MailOnline,https://twitter.com/thatCamCorder/status/1317174195734786048,16/10/2020 18:42,1602870000000.0,1.22241e+18,CamCorder 🐘👁🐍🐢🦖🐊🐎🦜🦚🐇🦨 #YangGang,thatCamCorder,Beyond Infinity,,,,,1.31716e+18,,-39,RT Navy Seal killed bin Laden slams Qanon theory pushed Trump httpstcoL4dd Ty Xbqg via,"{'neg': 0.224, 'neu': 0.647, 'pos': 0.129, 'compound': -0.4404}",-0.4404,0.647,0.129,0.224,Trump
2606,1.31717e+18,"RT @Blue_Texas2020: More people watched Biden last night, than Trump. He ain't gonna like that.",https://twitter.com/fit_tatum/status/1317174196150161408,16/10/2020 18:42,1602870000000.0,1.27725e+18,🌻CelesteVotesTrumpOut🌻,fit_tatum,,,,,,1.31716e+18,,-81,RT More people watched Biden last night Trump He aint gon na like,"{'neg': 0.15, 'neu': 0.85, 'pos': 0.0, 'compound': -0.2755}",-0.2755,0.85,0.0,0.15,Trump
2607,1.31717e+18,RT @SteveSchmidtSES: .@realDonaldTrump is rattled talking about his finances. He is lying. Trump is not underlevered. Ludicrous.,https://twitter.com/NickB09121299/status/1317174199287513089,16/10/2020 18:42,1602870000000.0,1.16932e+18,Nick B.,NickB09121299,"Vero Beach, FL",,,,,1.3169e+18,,-45,RT rattled talking finances He lying Trump underlevered Ludicrous,"{'neg': 0.457, 'neu': 0.543, 'pos': 0.0, 'compound': -0.7096}",-0.7096,0.543,0.0,0.457,Trump
2608,1.31717e+18,@SureReality Trump will call them childish names and lie about them. He's too lazy to learn the facts about anything.,https://twitter.com/TerrySmith6973/status/1317174199392309251,16/10/2020 18:42,1602870000000.0,1.2534e+18,Terry Smith,TerrySmith6973,Pennsylvania,,,,,,1.31688e+18,-61,Trump call childish names lie Hes lazy learn facts anything,"{'neg': 0.37, 'neu': 0.63, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.63,0.0,0.37,Trump
2610,1.31717e+18,"@KatrinaPierson @MSNBC @DrJasonJohnson Absolutely correct, trump thinks #BlackMEN are stupid.",https://twitter.com/MyRadicalWealth/status/1317174199652405248,16/10/2020 18:42,1602870000000.0,1.2744e+18,Wealth Slaying Warriors,MyRadicalWealth,,,,,,,1.31716e+18,-3,Absolutely correct trump thinks BlackMEN stupid,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.595,0.0,0.405,Trump
2612,1.31717e+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/phonetobook/status/1317174200084332547,16/10/2020 18:42,1602870000000.0,3043865440.0,phonetobook,phonetobook,"Scotland, United Kingdom",,,,,1.31708e+18,,-28,RT Network You Tube views 9pm Biden 507445 ABC Trump 153660 NBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2614,1.31717e+18,RT @DFBHarvard: RETWEET If you believe Savannah Guthrie tried a hatchet job on President Trump last night! https://t.co/PqfZr0w5BM,https://twitter.com/DebbieS93753926/status/1317174200034099200,16/10/2020 18:42,1602870000000.0,7.95468e+17,Debbie Sanders,DebbieS93753926,"Greenwood, Indiana",,,,,1.31707e+18,,-5,RT RETWEET If believe Savannah Guthrie tried hatchet job President Trump last night httpstco Pqf Zr0w5BM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2617,1.31717e+18,RT @AMPFEST_USA: We are with the Trump Bus on the way to Pensacola! https://t.co/ri56hsBa74,https://twitter.com/gevans1947/status/1317174200348610560,16/10/2020 18:42,1602870000000.0,8.86591e+17,G Evans,gevans1947,,,,,,1.31715e+18,,9,RT We Trump Bus way Pensacola httpstcori56hs Ba74,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2618,1.31717e+18,RT @quidditch424: Diddy and everyone else starting a political party is chasing $$$ just like Trump was when he ran for president,https://twitter.com/_MissRandi/status/1317174200386420741,16/10/2020 18:42,1602870000000.0,200556557.0,wear a mask!,_MissRandi,PNW,,,,,1.31711e+18,,-59,RT Diddy everyone else starting political party chasing like Trump ran president,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}",0.6369,0.658,0.342,0.0,Trump
2621,1.31717e+18,RT @TheLeoTerrell: Goodbye!  #VoteTrump2020 @realDonaldTrump,https://twitter.com/SBJack/status/1317174200545677312,16/10/2020 18:42,1602870000000.0,1581339613.0,SB7,SBJack,"Orange, CA",,,,,1.31713e+18,,-24,RT Goodbye Vote Trump2020,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2623,1.31717e+18,"RT @donwinslow: Dear @realDonaldTrump 

Did you get my memo?",https://twitter.com/Debdwv/status/1317174203439751169,16/10/2020 18:42,1602870000000.0,1947317214.0,Deb,Debdwv,California Central Coast,,,,,1.31715e+18,,-9,RT Dear Did get memo,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.3818}",0.3818,0.606,0.394,0.0,Trump
2630,1.31717e+18,RT @TheEpicDept: President Trump's latest retweeted buddy https://t.co/rXj0uMrQte,https://twitter.com/ladytemeraire/status/1317174204081623044,16/10/2020 18:42,1602870000000.0,17608957.0,Here be stash dragons,ladytemeraire,"Indiana, USA",,,,,1.31693e+18,,-21,RT President Trumps latest retweeted buddy httpstcor Xj0u Mr Qte,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2632,1.31717e+18,@RepMcClintock @GOPLeader So it was all Save Us Daddy Trump theater,https://twitter.com/Otherginger/status/1317174204295385088,16/10/2020 18:42,1602870000000.0,19084279.0,Stiff Bickies,Otherginger,,,,,,,1.31716e+18,-48,So Save Us Daddy Trump theater,"{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.5413}",0.5413,0.589,0.411,0.0,Trump
2633,1.31717e+18,RT @jdmaccoby: Trump showed he can lose a debate all by himself,https://twitter.com/Regi_t/status/1317174204308094985,16/10/2020 18:42,1602870000000.0,33385585.0,Regi Thomas,Regi_t,"Princeton, NJ",,,,,1.31709e+18,,-50,RT Trump showed lose debate,"{'neg': 0.403, 'neu': 0.597, 'pos': 0.0, 'compound': -0.4019}",-0.4019,0.597,0.0,0.403,Trump
2634,1.31717e+18,Melania Trump has never been attractive at any time in her life,https://twitter.com/idk_btc/status/1317174204412940289,16/10/2020 18:42,1602870000000.0,9.22603e+17,idk,idk_btc,idk,,,,,,,-67,Melania Trump never attractive time life,"{'neg': 0.325, 'neu': 0.675, 'pos': 0.0, 'compound': -0.3412}",-0.3412,0.675,0.0,0.325,Trump
2635,1.31717e+18,RT @DFBHarvard: RETWEET If you believe Savannah Guthrie tried a hatchet job on President Trump last night! https://t.co/PqfZr0w5BM,https://twitter.com/DonaldJ44861802/status/1317174204471586818,16/10/2020 18:42,1602870000000.0,9.12766e+17,Donald J,DonaldJ44861802,,,,,,1.31707e+18,,-5,RT RETWEET If believe Savannah Guthrie tried hatchet job President Trump last night httpstco Pqf Zr0w5BM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2636,1.31717e+18,RT @hodgetwins: This tweet goes out to the woman nodding for Trump. Retweet this so she sees it. She deserves a medal.,https://twitter.com/Jillybe36955064/status/1317174207688691714,16/10/2020 18:42,1602870000000.0,1.15632e+18,Jillybean,Jillybe36955064,,,,,,1.3169e+18,,-34,RT This tweet goes woman nodding Trump Retweet sees She deserves medal,"{'neg': 0.0, 'neu': 0.78, 'pos': 0.22, 'compound': 0.4767}",0.4767,0.78,0.22,0.0,Trump
2638,1.31717e+18,"RT @Joanieroni: @brianstelter @JoeBiden @realDonaldTrump Even with all of the NBC affiliates, Biden beat Trump.",https://twitter.com/teelorr1954/status/1317174207726424067,16/10/2020 18:42,1602870000000.0,264343007.0,Tee,teelorr1954,,,,,,1.31715e+18,,-58,RT Even NBC affiliates Biden beat Trump,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2640,1.31717e+18,RT @X22Report: Silent no more...,https://twitter.com/_457bWg17Q42X8z/status/1317174207734833153,16/10/2020 18:42,1602870000000.0,1.30493e+18,16a20r915t,_457bWg17Q42X8z,,,,,,1.31716e+18,,-30,RT Silent,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2641,1.31717e+18,@realDonaldTrump,https://twitter.com/goonerjersey/status/1317174207785127936,16/10/2020 18:42,1602870000000.0,3708873200.0,Arsenalguy,goonerjersey,,,,,,,,-28,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,Trump
2644,1.31717e+18,god being attracted to donald trump is bottom of the barrell down bad,https://twitter.com/bufffcore/status/1317174208204541954,16/10/2020 18:42,1602870000000.0,1.00292e+18,𝖻𝗂𝖻𝗂,bufffcore,☭,,,,,,,-22,god attracted donald trump bottom barrell bad,"{'neg': 0.282, 'neu': 0.323, 'pos': 0.395, 'compound': 0.1027}",0.1027,0.323,0.395,0.282,Trump
2645,1.31717e+18,RT @DeItaone: *MORE PEOPLE WATCHED BIDEN ON ABC THAN TRUMP ON NBC THURS: CNN,https://twitter.com/nickwhoward/status/1317174208296898562,16/10/2020 18:42,1602870000000.0,2218420168.0,Nick Howard//Black Lives Matter,nickwhoward,"Atlanta, GA",,,,,1.31716e+18,,-65,RT MORE PEOPLE WATCHED BIDEN ON ABC THAN TRUMP ON NBC THURS CNN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2647,1.31717e+18,"RT @funder: Network YouTube views as of 9pm

Biden: 507,445 ABC
Trump: 153,660 NBC",https://twitter.com/pcc_conley/status/1317174208548438016,16/10/2020 18:42,1602870000000.0,7.67006e+17,Pat Conley,pcc_conley,"Grayslake, IL",,,,,1.31708e+18,,-28,RT Network You Tube views 9pm Biden 507445 ABC Trump 153660 NBC,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2649,1.31717e+18,"RT @ChuckCallesto: BREAKING REPORT: RNC files FEDERAL ELECTION COMPLAINT against Twitter, alleging ""in-kind contributions to Biden...",https://twitter.com/Mad31nAmerica/status/1317174208636571649,16/10/2020 18:42,1602870000000.0,53706747.0,I’ll stand for you— even if you don’t stand for ME,Mad31nAmerica,The World,,,,,1.31717e+18,,64,RT BREAKING REPORT RNC files FEDERAL ELECTION COMPLAINT Twitter alleging inkind contributions Biden,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.4466}",-0.4466,0.804,0.0,0.196,Trump
2650,1.31717e+18,RT @DonaldJTrumpJr: This is a must watch and a must RT!!! https://t.co/mSdxsFfTPg,https://twitter.com/debrav223/status/1317174208598822913,16/10/2020 18:42,1602870000000.0,522175694.0,Debra vieira,debrav223,,,,,,1.31714e+18,,-28,RT This must watch must RT httpstcom Sdxs FfT Pg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2651,1.31717e+18,RT @TeamTrump: Now we know why Joe Biden got so ANGRY! https://t.co/RtFNzJnRYK,https://twitter.com/DaleBruce62/status/1317174208661577728,16/10/2020 18:42,1602870000000.0,894643663.0,Dale Bruce,DaleBruce62,Los Osos,,,,,1.31713e+18,,-54,RT Now know Joe Biden got ANGRY httpstco RtF Nz JnRYK,"{'neg': 0.287, 'neu': 0.713, 'pos': 0.0, 'compound': -0.6166}",-0.6166,0.713,0.0,0.287,Trump
2657,1.31717e+18,"RT @DavidJollyFL: Nothing Sasse said should turn the focus to Trump, it should turn the focus squarely on Sasse, for a long while.",https://twitter.com/denise_howerton/status/1317174211983548416,16/10/2020 18:42,1602870000000.0,1.2604e+18,Denise Howerton,denise_howerton,"Pahoa, HI",,,,,1.31707e+18,,-79,RT Nothing Sasse said turn focus Trump turn focus squarely Sasse long,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2658,1.31717e+18,RT @brettturner57: Trump went by my office today. My salute to the commander in cheat! https://t.co/5xXEK51oWJ,https://twitter.com/whenwillitend7/status/1317174212537221121,16/10/2020 18:42,1602870000000.0,1.1776e+18,The Stink of ImBleachment NEVER goes away!,whenwillitend7,,,,,,1.31716e+18,,58,RT Trump went office today My salute commander cheat httpstco5xXEK51oWJ,"{'neg': 0.25, 'neu': 0.75, 'pos': 0.0, 'compound': -0.4588}",-0.4588,0.75,0.0,0.25,Trump
2660,1.31717e+18,"RT @TrumpWarRoom: Big Wall Street donors are lining up behind Joe Biden!
https://t.co/vKVwhik4Br",https://twitter.com/tafl56/status/1317174212780527616,16/10/2020 18:42,1602870000000.0,9.6572e+17,TAFL56,tafl56,United States,,,,,1.31716e+18,,-23,RT Big Wall Street donors lining behind Joe BidenhttpstcovK Vwhik4 Br,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2663,1.31717e+18,RT @X22Report: Silent no more... https://t.co/cRDonU8mzx,https://twitter.com/BbBarbb/status/1317174213002858496,16/10/2020 18:42,1602870000000.0,856320289.0,Barbb 🇺🇸 America First,BbBarbb,,,,,,1.31716e+18,,-9,RT Silent httpstcocR DonU8mzx,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2665,1.31717e+18,"RT @TrumpWarRoom: The son of billionaire George Soros just gave Joe Biden $145,000.
https://t.co/vKVwhik4Br",https://twitter.com/LoretteBarragar/status/1317174215842279424,16/10/2020 18:42,1602870000000.0,22586187.0,6% Lorette B 🇺🇸⭐️⭐️⭐️🇺🇸,LoretteBarragar,"Orange County, California",,,,,1.31717e+18,,-25,RT The son billionaire George Soros gave Joe Biden 145000httpstcovK Vwhik4 Br,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2667,1.31717e+18,@breaking_et Biden will overperform the polls and Trump won't win any state by more than +25,https://twitter.com/colinflanaganOH/status/1317174216073105409,16/10/2020 18:42,1602870000000.0,8.47672e+17,Colin Flanagan,colinflanaganOH,"Columbus, OH",,,,,,1.31717e+18,-48,Biden overperform polls Trump wont win state 25,"{'neg': 0.305, 'neu': 0.695, 'pos': 0.0, 'compound': -0.4717}",-0.4717,0.695,0.0,0.305,Trump
2668,1.31717e+18,"@realDonaldTrump Your ratings suck, loser: https://t.co/MXKDIeCUfW
#TrumpTownHallTrainWreck",https://twitter.com/DavidJazay/status/1317174215951421444,16/10/2020 18:42,1602870000000.0,3585987196.0,David Jazay,DavidJazay,"Berlin, Germany",,,,,,1.31714e+18,0,Your ratings suck loser httpstcoMXKD IeC UfW Trump Town Hall Train Wreck,"{'neg': 0.505, 'neu': 0.495, 'pos': 0.0, 'compound': -0.8481}",-0.8481,0.495,0.0,0.505,Trump
2669,1.31717e+18,@RedState Trump was lucky he even got a townhall after chickening out of the debate,https://twitter.com/ShoNuf77/status/1317174216202932224,16/10/2020 18:42,1602870000000.0,1518476738.0,TPS Report,ShoNuf77,New York,,,,,,1.31717e+18,-50,Trump lucky even got townhall chickening debate,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,0.682,0.318,0.0,Trump
2670,1.31717e+18,@realDonaldTrump,https://twitter.com/JacklynPaper/status/1317174216287002624,16/10/2020 18:42,1602870000000.0,1.26401e+18,JacklynPaper,JacklynPaper,,,,,,,,-28,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,0.0,Trump
2673,1.31717e+18,"RT @DonaldJTrumpJr: Fact Check: Yes, Biden's Plan Would 'Increase Taxes on Average for All Income Groups' https://t.co/77G0Xu9SYY",https://twitter.com/ThomasS37982821/status/1317174216559611905,16/10/2020 18:42,1602870000000.0,9.31703e+17,Thomas Simpson🌟🌟🌟 I Am A Nationalist,ThomasS37982821,Don't DM for anything,,,,,1.31712e+18,,25,RT Fact Check Yes Bidens Plan Would Increase Taxes Average All Income Groups httpstco77G0 Xu9SYY,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.6124}",0.6124,0.722,0.278,0.0,Trump
2674,1.31717e+18,@EricTrump Because it is irrelevant to Biden's qualifications. Catch up!,https://twitter.com/LesaEsq/status/1317174216723189760,16/10/2020 18:42,1602870000000.0,1312034432.0,Heaven Help Us 🌊 🇺🇸,LesaEsq,"Florida, USA",,,,,,1.31707e+18,-51,Because irrelevant Bidens qualifications Catch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
2676,1.31717e+18,RT @WizardKellyJr: Lets subtract Trump for a second. Is Joe Biden running America guaranteeing us anything?,https://twitter.com/shade4mvp/status/1317174216937099266,16/10/2020 18:42,1602870000000.0,236195490.0,Shade 📿,shade4mvp,"Houston, TX",,,,,1.31717e+18,,-37,RT Lets subtract Trump second Is Joe Biden running America guaranteeing us anything,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,1.0,0.0,0.0,Trump
